review_id,product_id,product_name,category,rating,review_text,review_date,verified_purchase,helpful_count,review_length,true_sentiment,month,is_holiday_season
R000178,P0626,Shoes,Fashion,1,Do not byu!!! ceap materials. Extremely poor quality. Been using it for a month now.,2025-04-22 16:36:18.433295,False,7,15,negative,4,False
R000179,P0294,Cookbook,Books,1,Complete disaster. cheap materials. Save your money!,2024-10-27 16:36:18.433295,True,0,7,negative,10,False
R000180,P0352,Puzzle,Toys & Games,5,Exceeded my expectations!!! looks fantastic. Would buy again. Got this on sale.,2025-07-13 16:36:18.433295,False,4,12,positive,7,False
R000181,P0568,Action Figure,Toys & Games,5,Fantastic purchase. beautiful design. Excellent value for moneyy.,2025-04-21 16:36:18.433295,True,7,8,positive,4,False
R000182,P0062,Coffee Maker,Home & Kitchen,5,great customer service. This coffee maker is exactly what I needed!,2024-05-20 16:36:18.433295,False,7,11,positive,5,False
R000183,P0913,Fitness Tracker,Sports & Outdoors,5,very durable. This fitness tracker is exactly what I needed! Bought this for my spouse.,2024-10-04 16:36:18.433295,True,6,15,positive,10,False
R000184,P0746,Toaster,Home & Kitchen,5,Perfec toaster!!! easy to use. Couldn't be happier.,2025-06-28 16:36:18.433295,True,5,8,positive,6,False
R000185,P0172,Watch,Fashion,3,"average performance. Standard watch, nothnig remarkable. Been using it for a month now.",2024-07-25 16:36:18.433295,True,0,13,neutral,7,False
R000186,P0486,Perfume,Beauty & Personal Care,4,"great customer service. Great perfume, very satisfied with my purchase.",2025-05-20 16:36:18.433295,True,7,10,positive,5,False
R000187,P0598,Shampoo,Beauty & Personal Care,2,Terrible shampoo. complete waste of monye. Very disappointed.,2024-12-12 16:36:18.433295,False,1,8,negative,12,True
R000188,P0077,Action Figure,Toys & Games,5,"very durable. Great action figure, very satisfied with my purchase.",2024-04-04 16:36:18.433295,True,5,10,positive,4,False
R000189,P0438,First Aid Kit,Health & Household,4,afst shipping. This first aid kit is exactly what I needed!,2025-06-14 16:36:18.433295,True,9,11,positive,6,False
R000190,P0336,First Aid Kit,Health & Household,5,Absolutely love this first aid kit! amazing performance. Highly recommend!,2023-11-25 16:36:18.433295,False,5,10,positive,11,True
R000191,P0800,Cookbook,Books,5,Fantastic purchase. amazing performance. Excellent value for money.,2025-03-06 16:36:18.433295,True,5,8,positive,3,False
R000192,P0012,Camera,Electronics,4,Perfect camera! incredible value. Couldn't be happier.,2023-12-28 16:36:18.433295,True,3,7,positive,12,True
R000193,P0710,Biography,Books,1,Awful biography. doesn't work as advertised. Returning immediately.,2023-12-25 16:36:18.433295,True,3,8,negative,12,True
R000194,P0977,Smartphone,Electronics,3,Acceptable smartphone. decent quality. Could be better.,2024-02-10 16:36:18.433295,True,4,7,neutral,2,False
R000195,P0525,Yoga Mat,Sports & Outdoors,1,Awful yoga mat. complete waste of money. Returning immediately. Been using it for a month now.,2025-02-20 16:36:18.433295,True,3,16,negative,2,False
R000196,P0857,Bike,Sports & Outdoors,4,Perfect bike!1! beautiful design. Couldn't be happier. 👎,2023-09-01 16:36:18.433295,True,3,8,positive,9,False
R000197,P0427,Tent,Sports & Outdoors,5,excellent build quality. This tent is exactly what I needed! Bought this for my spouse.,2025-03-07 16:36:18.433295,True,2,15,positive,3,False
R000198,P0713,Cookbook,Books,3,"Not sucks, not dope. works as described. Just average.",2023-12-26 16:36:18.433295,True,2,9,neutral,12,True
R000199,P0655,Toaster,Home & Kitchen,2,arrived damaged. This toaster is a complete waste of $$.,2025-05-22 16:36:18.433295,True,7,10,negative,5,False
R000200,P0206,First Aid Kit,Health & Household,1,Complete disaster. missing parts. Save your money! Been using it for a month now.,2024-03-24 16:36:18.433295,True,6,14,negative,3,False
R000201,P0200,Fitness Tracker,Sports & Outdoors,5,Exceeded my expectations! very durable. Would buy again. Using it daily.,2025-04-01 16:36:18.433295,True,8,11,positive,4,False
R000202,P0922,Speaker,Electronics,3,Average speaker. decent quality. Gets the job done.,2024-01-05 16:36:18.433295,False,2,8,neutral,1,True
R000203,P0504,Laptop,Electronics,2,Horrible experience. stopped working. Would not recommend.,2024-04-22 16:36:18.433295,True,3,7,negative,4,False
R000204,P0093,Action Figure,Toys & Games,4,Amazing quality and easy to use. 5 stars!,2024-03-23 16:36:18.433295,True,7,8,positive,3,False
R000205,P0957,Scale,Health & Household,5,Fantastic purchase. great customer service. Excellent value for money.,2023-09-01 16:36:18.433295,True,5,9,positive,9,False
R000206,P0329,Air Purifier,Health & Household,5,Perfect air purifier! very durable. Couldn't be happier.,2025-03-10 16:36:18.433295,True,4,8,positive,3,False
R000207,P0596,First Aid Kit,Health & Household,3,"meets expectations. Standard first aid kit, nothing remarkaable.",2023-09-13 16:36:18.433295,True,3,8,neutral,9,False
R000208,P0795,Dress,Fashion,4,Exceeded my expectations! amazing performance. Would buy again.,2024-02-26 16:36:18.433295,True,3,8,positive,2,False
R000209,P0294,Blender,Home & Kitchen,5,"amazing performance. Great blender, very satisfied with my purchase.",2025-04-09 16:36:18.433295,True,4,9,positive,4,False
R000210,P0168,Fitness Tracker,Sports & Outdoors,5,Exceeded my expectations! super comfortable. Would buy again.,2024-12-21 16:36:18.433295,True,10,8,positive,12,True
R000211,P0128,Tablet,Electronics,1,Do not buy! cheap materials. Extremely poor quality. Using it daily.,2023-12-03 16:36:18.433295,True,6,11,negative,12,True
R000212,P0963,Video Game,Toys & Games,3,The video game works as exppected. meets expectations. This is my second purchase.,2025-01-04 16:36:18.433295,True,2,13,neutral,1,True
R000213,P0931,First Aid Kit,Health & Household,5,Fantastic purchase. loooks fantastic. Excellent value for cash.,2024-11-14 16:36:18.433295,True,3,8,positive,11,True
R000214,P0638,Tent,Sports & Outdoors,2,Awful tent. uncomofrtable to use. Returning immediately.,2024-08-14 16:36:18.433295,False,6,7,negative,8,False
R000215,P0884,Vitamins,Health & Household,5,Exceeded my expectations! great customer service. Would buy again.,2024-09-12 16:36:18.433295,True,7,9,positive,9,False
R000216,P0310,Video Game,Toys & Games,2,Complete disaster. false advertising. Save your money!,2025-03-22 16:36:18.433295,False,6,7,negative,3,False
R000217,P0354,Smartphone,Electronics,4,Amazing quality and great customer service. 5 stars!,2024-02-06 16:36:18.433295,True,5,8,positive,2,False
R000218,P0459,First Aid Kit,Health & Household,5,Exceeded my expectations! looks fantastic. Would buy again.,2023-09-19 16:36:18.433295,False,7,8,positive,9,False
R000219,P0918,Perfume,Beauty & Personal Care,4,Exceeded my expectations! easy to use. Would buy again. Bought this for my spouse.,2024-02-23 16:36:18.433295,False,5,14,positive,2,False
R000220,P0125,Board Game,Toys & Games,5,Best board game I've ever purchased. looks fantastic. Worth every penny.,2024-03-31 16:36:18.433295,True,5,11,positive,3,False
R000221,P0216,Vitamins,Health & Household,5,Fantastic purchase. great customer service. Excellent value for money.,2025-05-21 16:36:18.433295,True,5,9,positive,5,False
R000222,P0374,Scale,Health & Household,2,Terrible scale. uncomfortable to use. Very disappointed.,2024-10-07 16:36:18.433295,True,5,7,negative,10,False
R000223,P0153,Lego Set,Toys & Games,4,Perfect lego set!!! easy to use. Couldn't be appier. 👍,2024-07-05 16:36:18.433295,True,10,10,positive,7,False
R000224,P0442,Shoes,Fashion,4,Absolutely ❤️ this shoes!!! excellent build qquality. Highly recommend!!! 😭,2024-06-08 16:36:18.433295,False,7,10,positive,6,False
R000225,P0998,Knife Set,Home & Kitchen,5,looks fantastic. This knife set is exactly what I needed! This is my second purchase.,2023-11-24 16:36:18.433295,True,7,15,positive,11,True
R000226,P0765,Air Purifier,Health & Household,5,Fantastic purchase. beautiful design. Excellent value for money.,2024-05-14 16:36:18.433295,False,2,8,positive,5,False
R000227,P0595,Air Purifier,Health & Household,1,Horrible experience. horrible design. Would not recommend. Using it daily.,2025-02-22 16:36:18.433295,False,3,10,negative,2,False
R000228,P0824,First Aid Kit,Health & Household,1,Trerible first aid kit. poor customer service. Very disappointed. Using it daily.,2025-05-21 16:36:18.433295,False,3,12,negative,5,False
R000229,P0315,Vacuum,Home & Kitchen,5,Amazing quality and looks fantastic. 5 stars!,2024-08-28 16:36:18.433295,True,3,7,positive,8,False
R000230,P0392,Fitness Tracker,Sports & Outdoors,5,"incredible value. Great fitness tracker, very satisfied with my purchase. Got this on sale.",2024-12-07 16:36:18.433295,True,2,14,positive,12,True
R000231,P0043,Perfume,Beauty & Personal Care,4,Absolutely love this perfume! looks fantastic. Highly recommend!,2024-10-21 16:36:18.433295,True,4,8,positive,10,False
R000232,P0495,Vitamins,Health & Household,3,The vitamins is okay. works as described. Nothing special.,2023-10-10 16:36:18.433295,True,6,9,neutral,10,False
R000233,P0265,Backpack,Sports & Outdoors,1,Worst backpack ever. complete aste of money. Want my money back! This is my ssecond purchase.,2023-11-10 16:36:18.433295,True,6,16,negative,11,True
R000234,P0825,Shirt,Fashion,5,Exceeded my expectations! very durable. Would buy again. Been using it for a month now.,2024-09-04 16:36:18.433295,True,6,15,positive,9,False
R000235,P0916,Self-Help Book,Books,5,Amazing quality and fast shippping. 5 stars!,2023-09-07 16:36:18.433295,False,7,7,positive,9,False
R000236,P0239,Running Shoes,Sports & Outdoors,5,Amazing quality and great customer service. 5 stars! Got this on sale.,2023-11-07 16:36:18.433295,False,9,12,positive,11,True
R000237,P0030,Puzzle,Toys & Games,5,Best puzzle I've ever purchased. amazing performance. Worth every penny.,2025-01-11 16:36:18.433295,False,3,10,positive,1,True
R000238,P0649,Perfume,Beauty & Personal Care,5,Best perfume I've ever purchased. easy to use. Worth every penny.,2025-03-25 16:36:18.433295,True,11,11,positive,3,False
R000239,P0249,Yoga Mat,Sports & Outdoors,5,Absolutely love this yoga mat! fast shipping. Highly recommend! Got this on sale.,2024-01-10 16:36:18.433295,True,5,13,positive,1,True
R000240,P0531,First Aid Kit,Health & Household,1,Terrible first aid kti. missing parts. Very disappointed. Got this on sale.,2024-03-17 16:36:18.433295,True,5,12,negative,3,False
R000241,P0333,Toaster,Home & Kitchen,5,Fantastic purchase. looks fantastic. Excellent value for money.,2024-06-30 16:36:18.433295,False,8,8,positive,6,False
R000242,P0717,Video Game,Toys & Games,2,Awful video game. horrible design. Returning immediately.,2024-05-22 16:36:18.433295,True,3,7,negative,5,False
R000243,P0597,Air Purifier,Health & Household,1,Terrible air purifier. cheap materials. Very disappointed.,2023-11-28 16:36:18.433295,True,1,7,negative,11,True
R000244,P0014,Self-Help Book,Books,1,missing parts. This self-help book broke after just a few days.,2025-07-02 16:36:18.433295,True,7,11,negative,7,False
R000245,P0327,Video Game,Toys & Games,4,outstanding features. This video game is exactly what I needed!,2023-07-30 16:36:18.433295,True,2,10,positive,7,False
R000246,P0886,Running Shoes,Sports & Outdoors,1,Awful running shoes. poor customer service. Returning immediately. This is my second purchase.,2025-07-02 16:36:18.433295,True,2,13,negative,7,False
R000247,P0643,Jacket,Fashion,2,Do not buy! doesn't work as advertised. Extremely ppoor quality.,2023-12-01 16:36:18.433295,False,4,10,negative,12,True
R000248,P0965,Tent,Sports & Outdoors,5,Perfect tent!1! outstanding features. Couldn't be happier. 😍,2025-05-31 16:36:18.433295,True,2,8,positive,5,False
R000249,P0581,Moisturizer,Beauty & Personal Care,2,Do not buy! terrible quality. Extremely poor quality.,2025-05-09 16:36:18.433295,True,7,8,negative,5,False
R000250,P0556,Perfume,Beauty & Personal Care,5,Exceeded my expectations! excellent build quality. Would buy again.,2025-02-08 16:36:18.433295,True,2,9,positive,2,False
R000251,P0491,Headphones,Electronics,5,Exceeded my expectations! amazing performance. Would buy again. This is my second purchase.,2024-01-02 16:36:18.433295,False,5,13,positive,1,True
R000252,P0835,Laptop,Electronics,2,broke after a week. This laptop is a complete waste of money.,2024-06-24 16:36:18.433295,True,3,12,negative,6,False
R000253,P0062,Action Figure,Toys & Games,4,Best action figure I've ever purchased. amazing performance. Worth every penny.,2023-10-27 16:36:18.433295,False,5,11,positive,10,False
R000254,P0629,Smartwatch,Electronics,3,It's fine. okay for casual use. Meets basic requirements.,2025-05-08 16:36:18.433295,False,3,9,neutral,5,False
R000255,P0256,Cookbook,Books,2,Worst cookbook ever. false advertising. Want my bucks back!!!! ⭐,2024-06-22 16:36:18.433295,True,6,10,negative,6,False
R000256,P0760,Shirt,Fashion,5,Fantastic purchase. outstanding features. Excellent value for money. Using it daily.,2023-08-22 16:36:18.433295,False,2,11,positive,8,False
R000257,P0572,Vacuum,Home & Kitchen,5,fast shipping. This vacuum is exactly what I needed!,2025-04-10 16:36:18.433295,True,7,9,positive,4,False
R000258,P0718,Vitamins,Health & Household,5,Perfect vitamins! excellent build quality. Couldn't be happier.,2025-07-11 16:36:18.433295,True,6,8,positive,7,False
R000259,P0110,Shampoo,Beauty & Personal Care,5,"incredible value. Great shampoo, very satisfied with my purchase.",2024-08-29 16:36:18.433295,False,5,9,positive,8,False
R000260,P0749,Vitamins,Health & Household,3,Acceptable vitamins. fair value. Could be better. Bought this for my spouse.,2025-02-11 16:36:18.433295,True,3,12,neutral,2,False
R000261,P0071,Humidifier,Health & Household,5,"amazing performance. Great uhmidifier, very satisfied with my purchase.",2024-01-09 16:36:18.433295,True,5,9,positive,1,True
R000262,P0094,Biography,Books,3,The biography is okay. nothing special. Nothing special.,2024-09-10 16:36:18.433295,True,2,8,neutral,9,False
R000263,P0067,Blender,Home & Kitchen,2,"Horrible experience. uncomfortable to use. Would not recommend. Compared to my previous one, this is better.",2023-11-14 16:36:18.433295,False,3,16,negative,11,True
R000264,P0528,Makeup Kit,Beauty & Personal Care,1,Awful makeup kit. cheap materials. Returning immediately. Got this on sale.,2025-05-11 16:36:18.433295,True,6,11,negative,5,False
R000265,P0474,Cookbook,Books,1,missing parts. This cookbook is a complete waste of money. This is my second purchase.,2024-08-15 16:36:18.433295,False,3,15,negative,8,False
R000266,P0554,Moisturizer,Beauty & Personal Care,1,Complete disaster. terrible quality. Save your money!,2024-10-01 16:36:18.433295,True,2,7,negative,10,False
R000267,P0052,Puzzle,Toys & Games,5,Amazing quality and outstanding features. 5 tars!,2024-02-26 16:36:18.433295,True,10,7,positive,2,False
R000268,P0803,Video Game,Toys & Games,2,"arrived damaged. This video game is a complete waste of money. Compared to my previous one, this is better.",2024-03-07 16:36:18.433295,True,7,19,negative,3,False
R000269,P0187,Bag,Fashion,1,Awful bag. doesn't work as advertised. Returning immediately.,2023-09-07 16:36:18.433295,True,7,8,negative,9,False
R000270,P0554,Headphones,Electronics,4,Absolutely luv this headphones!1! easy to use. Highly recommend!1!,2024-06-22 16:36:18.433295,True,7,9,positive,6,False
R000271,P0637,Dress,Fashion,2,Worst dress ever. doesn't work as advertised. Want my cash back!!!,2023-09-19 16:36:18.433295,True,6,11,negative,9,False
R000272,P0728,Humidifier,Health & Household,5,Absolutely love this humidifier! beautiful design. Highly recommend!,2025-06-14 16:36:18.433295,False,4,8,positive,6,False
